DMEM: 18255 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18252 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18249 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18246 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18243 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18240 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18237 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18234 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18231 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18228 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18225 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18222 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18219 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18216 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18213 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18210 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18135 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 60:2:0:2 _tag_violation
DMEM: 18132 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18129 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18126 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18123 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18099 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 32:1:0:1 _tag_violation
DMEM: 18093 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 30:1:0:1 _tag_violation
DMEM: 17973 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 13:1:0:1 _copy_density_viol
DMEM: 17957 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 13:1:0:1 _copy_density_viol
DMEM: 17897 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 14:0:0:0 _tag_violation
DMEM: 17894 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17891 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17888 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 17885 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 18:0:0:0 _tag_violation
DMEM: 17882 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 26:0:0:0 _tag_violation
DMEM: 17879 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 26:0:0:0 _tag_violation
DMEM: 17876 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17873 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17843 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 16:0:0:0 _tag_violation
DMEM: 17840 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 16:0:0:0 _tag_violation
DMEM: 17834 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17831 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 16:0:0:0 _tag_violation
DMEM: 17828 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 16:0:0:0 _tag_violation
DMEM: 17825 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17822 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17819 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 17816 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 17813 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 17810 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 17807 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17804 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 12:0:0:0 _tag_violation
DMEM: 17801 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 8:0:0:0 _tag_violation
DMEM: 17795 3800 1 105956:0 0:0 15631:15631 0:0 13378:13378 49192:49192 26558:26558 20:1:0:1 _tag_violation
DMEM: 17792 3800 1 105956:0 0:0 15631:15631 0:0 13378:13378 49192:49192 26558:26558 20:1:0:1 _tag_violation
DMEM: 17483 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 17466 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 17449 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 6:0:0:0 _tag_violation
DMEM: 17432 3800 1 105956:0 0:0 968:968 0:0 968:968 968:968 968:968 6:1:0:1 _tag_violation
DMEM: 17415 3800 1 105956:0 0:0 8294:8294 0:0 8294:8294 8294:8294 8294:8294 6:1:0:1 _tag_violation
DMEM: 17398 3800 1 105956:0 0:0 15826:15826 0:0 15826:15826 15826:15826 15826:15826 6:1:0:1 _tag_violation
DMEM: 17381 3800 1 105956:0 0:0 18397:18397 0:0 18397:18397 18397:18397 18397:18397 6:1:0:1 _tag_violation
DMEM: 17364 3800 1 105956:0 0:0 28586:28586 0:0 28586:28586 28586:28586 28586:28586 6:1:0:1 _tag_violation
DMEM: 17347 3800 1 105956:0 0:0 15631:15631 0:0 13378:13378 49192:49192 26558:26558 6:1:0:1 _tag_violation
DMEM: 16443 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 16426 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 16409 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 6:0:0:0 _tag_violation
DMEM: 16392 3800 1 105956:0 0:0 968:968 0:0 968:968 968:968 968:968 6:1:0:1 _tag_violation
DMEM: 16375 3800 1 105956:0 0:0 8294:8294 0:0 8294:8294 8294:8294 8294:8294 6:1:0:1 _tag_violation
DMEM: 16358 3800 1 105956:0 0:0 15826:15826 0:0 15826:15826 15826:15826 15826:15826 6:1:0:1 _tag_violation
DMEM: 16341 3800 1 105956:0 0:0 18397:18397 0:0 18397:18397 18397:18397 18397:18397 6:1:0:1 _tag_violation
DMEM: 16324 3800 1 105956:0 0:0 28586:28586 0:0 28586:28586 28586:28586 28586:28586 6:1:0:1 _tag_violation
DMEM: 16307 3800 1 105956:0 0:0 15631:15631 0:0 13378:13378 49192:49192 26558:26558 6:1:0:1 _tag_violation
DMEM: 5931 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 24:0:0:0 _tag_violation
DMEM: 5928 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 22:0:0:0 _tag_violation
DMEM: 5925 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 20:0:0:0 _tag_violation
DMEM: 5922 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 5901 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 36:0:0:0 _tag_violation
DMEM: 5755 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 28:0:0:0 _tag_violation
DMEM: 5301 3800 1 105956:0 0:0 0:0 0:0 0:0 0:0 0:0 10:0:0:0 _tag_violation
DMEM: 7950 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 2:2:0:2 _select_q
DMEM: 7104 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 2:1:0:1 _boolean_and_q
DMEM: 6702 3813 1 105956:0 0:0 12406:12409 99:118 8283:8286 75158:75161 27707:27710 2:2:0:2 _boolean_and_q
DMEM: 6689 3813 1 105956:0 0:0 12406:12411 1298:1317 8283:8288 75158:75163 27707:27712 2:2:0:2 _boolean_and_q
DMEM: 6670 3813 1 105956:0 0:0 12406:12407 25823:25842 8283:8284 75158:75159 27707:27708 2:2:0:2 _covered_by_q
DMEM: 6356 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _level_one_q
DMEM: 6349 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _area_q
DMEM: 6302 3813 1 105956:0 0:0 12406:17082 19:19 8283:12959 75158:141184 66026:93733 2:2:0:2 _covered_by_q
DMEM: 6186 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _adjacent_edge_q
DMEM: 6056 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _undersize_q
DMEM: 6014 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _internal_q
DMEM: 6006 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _angle_edge_q
DMEM: 5998 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _area_q
DMEM: 5932 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _size_chain_q
DMEM: 5140 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _length_edge_q
DMEM: 4713 3813 1 105956:0 0:0 12406:12406 19:19 8283:8283 75158:75158 27707:27707 1:1:0:1 _angle_edge_q
CMEM: 3904 0:4315692 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 57.83 0.36 0.01 NO_RULE
DMEM: 6654 3904 1 105956:4305040 0:0 1:2 25823:51646 1:2 1:2 1:2 2:2:0:2 _connect_q
DMEM: 8531 3904 1 105956:4305040 0:0 1:2 24596:49192 1:2 1:2 1:2 2:2:0:2 _connect_q
DMEM: 10332 3904 1 105956:4305040 0:0 1:2 10343:20686 1:2 1:2 1:2 2:2:0:2 _connect_q
DMEM: 12127 3904 1 105956:4305040 0:0 1:2 8662:17324 1:2 1:2 1:2 2:2:0:2 _connect_q
DMEM: 13922 3904 1 105956:4305040 0:0 1:2 1226:2452 1:2 1:2 1:2 2:2:0:2 _connect_q
CMEM: 19835 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 53.87 0.00 0.00 1ad52580dcf96ad1b49904ff2b286d64
DMEM: 19838 19835 1 105956:0 0:0 15631:15631 0:0 13378:13378 49192:49192 26558:26558 30:4:0:4 _tag_violation
CMEM: 19854 0:0 0:0 109087:109087 0:0 1:1 109087:109087 1:1 1:1:0:1 40.76 0.01 0.00 NO_RULE
DMEM: 19859 19854 1 105956:0 0:0 109087:109087 0:0 1:1 109087:109087 1:1 1:1:0:1 _create_q
CMEM: 20725 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.81 0.00 0.00 NO_RULE
CMEM: 19859 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.79 0.00 0.00 NO_RULE
DMEM: 19861 19859 1 105956:0 0:0 109087:109087 0:0 1:1 109087:109087 1:1 1:1:0:1 _area_q
DMEM: 19866 19859 1 105956:0 0:0 109087:109087 0:0 1:1 109087:109087 1:1 1:1:0:1 _connect_q
CMEM: 19949 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.23 0.00 0.00 b8686915f1c97abdcaa1a8d6c6c1544b
DMEM: 19957 19949 1 105956:0 0:0 28586:134644 0:0 28586:134644 28586:134644 28586:134644 30:5:0:5 _tag_violation
CMEM: 19861 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 46.99 0.02 0.01 NO_RULE
CMEM: 19957 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.00 0.00 NO_RULE
CMEM: 6665 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 49.58 0.06 0.03 d8a021205ddeabad4a8fe1bd14d0f4df
DMEM: 6669 6665 1 105956:0 0:0 25824:41455 0:0 25824:39202 49192:75016 26558:52382 8:2:0:2 _tag_violation
CMEM: 6297 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 45.51 0.03 0.01 83140f44abef33d169f37332d05f28d9
DMEM: 6301 6297 1 105956:0 0:0 15631:15631 0:0 13378:13378 49192:49192 26558:26558 8:2:0:2 _tag_violation
CMEM: 20079 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.01 0.00 cc03dbceae6d240f5505920fcda25f07
DMEM: 20087 20079 1 105956:0 0:0 24604:110606 0:0 24604:110606 24604:110606 24604:110606 30:5:0:5 _tag_violation
CMEM: 20087 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.73 0.00 0.00 NO_RULE
CMEM: 20206 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.00 0.00 1bc9771f8b76500028c8098f325d1370
DMEM: 20214 20206 1 105956:0 0:0 15826:62687 0:0 15826:62687 15826:62687 15826:62687 28:5:0:5 _tag_violation
CMEM: 19928 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.79 0.00 0.00 5d6949b201e7527e57666ea0027a0b92
DMEM: 19936 19928 1 105956:0 0:0 25824:108734 0:0 25824:104228 49192:175856 26558:130588 30:5:0:5 _tag_violation
CMEM: 19936 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.73 0.00 0.00 NO_RULE
CMEM: 20214 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.70 0.00 0.00 NO_RULE
CMEM: 20333 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.00 0.00 890ec30c8415f537229de0f21494d243
DMEM: 20341 20333 1 105956:0 0:0 8671:42601 0:0 8671:42601 8671:42601 8671:42601 28:5:0:5 _tag_violation
CMEM: 20341 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.70 0.00 0.00 NO_RULE
CMEM: 6067 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 48.07 0.12 0.10 5dc37c744ac551d38442e1ee3da92beb
DMEM: 6075 6067 1 105956:0 0:0 15631:15631 0:0 13378:13378 49192:49192 26558:26558 4:1:0:1 _tag_violation
CMEM: 20185 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.01 0.00 bfc838916d158c998abdfb63f555cea9
DMEM: 20193 20185 1 105956:0 0:0 18397:67829 0:0 18397:67829 18397:67829 18397:67829 28:5:0:5 _tag_violation
CMEM: 19866 0:4302288 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 52.54 0.28 0.02 NO_RULE
DMEM: 19868 19866 1 105956:0 0:0 109087:109087 0:0 1:1 109087:109087 1:1 2:1:0:1 _connect_q
CMEM: 20193 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.70 0.00 0.00 NO_RULE
CMEM: 20312 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.00 0.00 f874ab334d099a323f44f458b1a2ee23
DMEM: 20320 20312 1 105956:0 0:0 15826:57665 0:0 15826:57665 15826:57665 15826:57665 28:5:0:5 _tag_violation
CMEM: 20058 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.01 0.00 54afdf3d84ee79d336b253751534569e
DMEM: 20066 20058 1 105956:0 0:0 28586:130984 0:0 28586:130984 28586:130984 28586:130984 30:5:0:5 _tag_violation
CMEM: 20066 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.73 0.00 0.00 NO_RULE
CMEM: 20320 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.70 0.00 0.00 NO_RULE
CMEM: 20439 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.79 0.00 0.00 bd266a72ad975b4d378bcbb3d8460e2b
DMEM: 20447 20439 1 105956:0 0:0 8294:20269 0:0 8294:20269 8294:20269 8294:20269 28:5:0:5 _tag_violation
CMEM: 4222 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.76 0.00 0.00 3b99d92e3a46c16f45860dc2921e6512
DMEM: 4230 4222 1 105956:0 0:0 15631:15631 0:0 13378:13378 49192:49192 26558:26558 2:1:0:1 _tag_violation
CMEM: 20447 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.70 0.00 0.00 NO_RULE
CMEM: 6669 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.68 0.00 0.00 NO_RULE
CMEM: 20460 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.00 0.00 d7b1b6cc5c86a5ab21bd4b33edc6ae2e
DMEM: 20468 20460 1 105956:0 0:0 1227:5617 0:0 1227:5617 1227:5617 1227:5617 28:5:0:5 _tag_violation
CMEM: 20468 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.70 0.00 0.00 NO_RULE
CMEM: 20918 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.00 0.01 NO_RULE
CMEM: 20915 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.79 0.00 0.00 NO_RULE
CMEM: 20912 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.79 0.00 0.00 NO_RULE
CMEM: 19838 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.15 0.00 0.00 NO_RULE
CMEM: 6301 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.68 0.00 0.00 NO_RULE
CMEM: 4230 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.68 0.00 0.00 NO_RULE
CMEM: 6075 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 40.68 0.00 0.00 NO_RULE
CMEM: 17795 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.70 0.00 0.00 NO_RULE
CMEM: 17792 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.70 0.00 0.00 NO_RULE
CMEM: 17347 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 16307 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 17364 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 16324 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 17398 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 16358 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 17381 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 16341 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 17415 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 16375 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 20533 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.70 0.00 0.00 NO_RULE
CMEM: 21069 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 17432 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 16392 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.68 0.00 0.00 NO_RULE
CMEM: 19780 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 42.15 0.00 0.00 NO_RULE
CMEM: 19777 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 42.15 0.00 0.00 NO_RULE
CMEM: 19774 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19334 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19299 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19296 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 18135 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.79 0.00 0.00 NO_RULE
CMEM: 21090 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.79 0.00 0.00 NO_RULE
CMEM: 21087 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.79 0.00 0.00 NO_RULE
CMEM: 21084 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.79 0.00 0.00 NO_RULE
CMEM: 20909 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 20906 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 20903 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19721 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19314 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19302 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19275 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19272 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19269 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19266 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19263 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19260 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19257 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19254 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19251 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19248 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19245 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19242 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19167 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19164 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19161 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19158 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19155 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19152 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19149 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19146 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19143 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19140 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19137 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19134 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19059 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19056 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19053 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19050 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19047 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19044 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19041 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19038 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
CMEM: 19035 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 41.73 0.00 0.00 NO_RULE
